Habituality,Sentence,POS1,POS2,POS3,POS4,POS5,POS6,A1,A2,A3,A4,A5,SynPar1,SynPar2,SynPar3,SynPar4,R1
-1,"It can't be six hundred grown people and eleven hundred children.
",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-1,"It's time- it's basically time for me to grow up because anything I needed or anything that needed to be done, she did for me.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"My first love is um- I really wanna be a wardrobe stylist for like a television show or music videos or like magazine spreads is something I've always been interested in, but when you get that degree you can basically do anything from imaging to designing.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"That's the kind of person- that's why I- I- I'll be glad when you- if you get a chance to interview her because she's a- she's a good person.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Yeah I was building cause at one point I wanted to be an architect, so I would just wet the whole backyard up, and just dig up all the mud and make like my own little communities with the- the river and streets and- I was real creative with- with that.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And so you would never know who would have to be the last person to do something for you, and if your sister is the last person that has to do something for you, she's gonna remember all the times that you mistreated her, and she may just pass you by.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"Um, they had on the news that if your clothes were still in your room that they could be washed in ammonia, and when I got back to Princeville, the contractors that were supposed to have been tearing down the house, tell him I'll call him back.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And you would really be shocked that people hang out at Walmart.
",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,"But something needs to be done.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I don't think we get enough uh, publicity because if it's the first black charter town, seems like somebody would be tryna do something to try to restore all the stuff and but you don't see that.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I think with growing up in Princeville, Princeville should be like a foot stool for- for where you need to go.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Cause with the way everything is, it should make you want to be somewhere better.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"That's um, from- It used to be from fourth- fourth and fifth grade.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"But then they got- At Princeville, they used to be from pre K to third, but they got pre K to fourth right there too, so it's kind of- Yeah, however they do it.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Like- He know all that, I just be listening to 'em.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"I be .
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,"They- He be to the town meetings all the time.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,"I don't  The light skinned guy that be having a hat on all the time.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1,"Yeah, but time you got to be in there at twelve, you go in at twelve.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Be mad.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"Be about to fall out.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"You know, so you just like, man, I wanna be part of that, so and th- that's how it was.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Then- then I- I- Just to be honest.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"You know, ain't nobody getting paid, and these guys got to drive their own personal vehicle from home to here, and if the trucks are gone, then they got to drive from here to wherever the call may be at.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You know, so I mean that'll be something good to do.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I mean, it can be anything.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"He can be a .
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I'm a funny guy when I want to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Inaudible When I want to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And that's the way you got to be though.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"That's- that's- in it- that's like- You know, you- you hang out, you do what you got to do, but when you go to work, you got to be business minded.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"I didn't know how to play, but they taught me, so at every game, I be a winner every since, so.
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-1,"You know, so I mean it could be a lot of work.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"And you know, the phone box used to be on the ground in a box.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"And we'll pick up the phone, they be on the phone, we hang it up.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,"You know, because you got people that w- be - and grants and money that's out there that you can get by being the oldest black town that- which, you know, by it was flooded.
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
-1,"You know, just got to be willing to go out there and get it.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I mean, to be honest, no.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Yeah, than it used to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"You know, just because he was from- You know that- that bridge should be torn- I can't understand how- And the only thing separ- separating Princeville and Tarboro is a bridge.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You know, it's- I mean, shouldn't no town have problems with animosity against each other, but it seem like they should be together if it's them against Rocky Mount or something.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"But for them to be - What?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Yeah, you got a couple guys that you know, might be finished school that still act what I say childish.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Cause I want to be able walk anywhere and ain't got to watch my back.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Ed, might be a couple, and we can go anywhere we wanna go and don't have no problem.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,"Yeah, little more problem, and I- and I be the first to- I tell my guy- I tell the guys all the time that we're- we- I mean, we still in slavery.
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,"I mean because- I mean- Y- I- I- And I- I just stay su- Uh, the way I say stuff is- Now they- they listen- They listen to me, but they be like, man you crazy.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1,"You know, so- You know I- I compared it to back in the- in the slavery days, you know, where people used to be out in the field picking 'bacca And I told 'em- I just had a conversation with a guy the other day.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"It can't be.
",0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
-1,"I understand why it got to be this way, but it's backwards.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"So by the time she got off work, there was about a hour or so before it got dark and we had to be back in the house so I found that in Princeville I can say we became close because we was like set apart from other families.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"But uh, I can say that Princeville was a- was a start, and- But my mom always told us to si- stick together, and you know, be concerned about one another.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Like I- As I said before, my mama was very strict on us, and the people in the street thought my mom was mean, but today we appreciate it because none of us to God be the Glory th- not on drugs or never- My mom had seven kids, never been in jail, so we count that a blessing.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"Um, he came, and he nominated my mom to be the family that he will take care of for that particular season.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"But they kind of pushed u- us aside because we stayed in the area that wasn't uh, what they thought it should be.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"In raising my kids, m- a lot of my sisters and brother are not in church, and I al- I always wanted to be the one that  um, made a difference in their lives.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"So it was like, um, I would pray to God and ask God to bless 'em and- and- and um, let them be saved, and God told me to walk more clearly before them.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1,"I place you here in this family to walk more clearly, and so I was the one that always obeyed- You know, they would come to be about anything.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Cause my nieces and nephews, I- I wanted them to be raised like we was raised.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"So I feel it in my heart that God had chosen me to move my family in the realm that he wanted them to be in, so.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"W- He's- he's a person that would help you but in Princeville, he had a bad name because when people are not where they supposed to be, then they label you.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"That's because that's not where they supposed to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Cause by the time you get all these opinion, you'd be more messed up than you was from the beginning, right?
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Yeah God is blessing that we'll open- I'll be opening up another salon within two weeks with four opera- four more operators.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I wanna be a spiritual counselor for young people.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"We didn't wanna- my mom to be a single parent.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"It- it would always be, like, you young kids are blessed cause we had this so and so and so, but it wasn't nothing too- nothing positive about it.
",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-1,"Knew I couldn't but my heart wanted to be there, so.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"So I said, you know, they- they're not here because they wanna be here.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"So the adults had to get up- They have to be to work at eight o'clock, they had to get up at four to go on and um, get their breakfast and- and get their clothing and stuff and get out of the way for the crew for six o'clock.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"They had to go- There was another crew that got up at six that had to be at work at eight.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"We had um- We had the kids in the back because we wanted to watch TV, so I had to eliminate um- I had to buy um, another refrigerator, so the kids wouldn't have to come- At ten o'clock the main door be shut.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Um, yeah, the- Uh, I guess it would be somewhere around the sixties.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And, uh-  and your fingers would be hurting from shelling so many peanuts.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And I used to s- say, well, if this supposed to be sharecropping, why are we doing all the work?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"i- Well, it's supposed be sharecroppers, right?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"Uh, Well like I said, any time work have to be done on the farm we had to stay out.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And, uh, a lot of time when they pull you out from school, you you have to be up by five, five thirty.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And a- so you that you could be in the field by six.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"If I was going to school, we have to, uh, um, get up, be on the bus by seven, yeah, about seven.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"Uh-huh, a- and most time it be after church because chur- church was a big thing back then.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1,"And, um, then at, uh, seven- sixteen, I could be about seventeen then, I started driving a bus.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"So next time, be a lot better  I started driving a school bus, uh-huh.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"Um, and it was good to see some- you know, the black store, they moving up, you know, wanting to be successful.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And, uh, Um, because it was a- a large market, and- and I felt like if one thing didn't do for me, I could find something else to do, uh, in another- in- in the same field but doing something different in the same field I took up because I had really wanted to be a CPA.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"And eighty-six and, um, the people here is, um- is real nice, um, We've been- I moved from Tarboro the mobile park that I was talking about, and, uh, into a Alright and then,  uh, from First Street on back up, um, it would be on the right side, found on the right side of- of  Boulevard and, um, then I got everything on the right side on Mutual Boulevard, and part of Southern Terrace.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Yeah, the high school they was at, uh, Pattillo, so they would be in Tarboro.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"And, uh, they- Okay let's just use you for example, if you a preaching on Amazing Grace, And- and- and he be doing something like, Ama- wait a minute.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"And, um, but they- they be preaching from the bible, though.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"N- but it's the way they be preaching it I- I- I- I sometimes don't understand what they saying, they don't bring the words clearly, what I'm saying.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"Because they- they supposed be, um, n- um, builded like, uh, the, uh, historical society do.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-1,"And, um, uh, historic- they supposed to be, um, help preserving that church because of it age.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"Um,  then my, uh, granddaddy's he used to, uh, own a barbershop, right be - next to it to, um, the church, that I'm a member of in Speed.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"So I said, see now it's working matter how- cause I say- my car, I'm gonna have to get out, and- So I'm'a be able to work, so I say, I better- I'll go to my mom and daddy house.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,"You know, cause we thought all the water, you know, it- it had stopped raining, because it didn't appear to be no- no more rain.
",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And like I said, oh that gonna be gone, you know, after a while.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"The- it's a flood coming in Princeville, and they don't know how deep it gonna be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"You sit down until they lift you up- air lift you up, and then another man be inside of the airplane and pull you on in.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"People- people like, you know, you be talking to people, you know, like on the phone.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"Then had to get uh, mm, I was probably about phew- prob- be about good twenty- probably a good twenty stitches.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"I'll be scared of what- you know, what somebody gonna say.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I just might be scared that they ask the question, so I just basically just sit back.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Fourth grade would- starts- Had to be like the- When you start- But think it was like second grade.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Every- every now and then, he'll get in his mood though, he'll- we'll be sitting down.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"Like we sitting around- We be talking, and then he'll come back and say some of his- what happened to him back in you know, his younger days.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1,"Then, like I said, get a little attitude, then I say he- well he gonna be on my back anyway.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Let me give him something to be on my back for.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"That was you go in- Think we were going in like- I think you had be in like, three o'clock.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"Be happy when they come to they job.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"But you know, then problems be worked out a little- little easier, little better, so.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"That's what the name used to be is- Yeah.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Matter of fact, I think next month, the first Wednesday, I think that's when I be holding the um, training class.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,"So, training- I be holding it.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1,"So I had to be - How long you been here?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"You know, riding by some day, they out here, know, Might be cooking out.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"And the car rolled though- Cause he- Cause when- how you going on the road, you sposta be going straight.
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1,"Every now and then though, a little- little grass fire you know, might be alright, but just think about somebody house catching on fire, yeah.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Then especially when I had one that come up to me and he was like, I want to be a fireman.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"You know, I know there gonna be some things that you gonna have a problem with, you know, cause I mean I looked at some of the- some of the stuff they doing now.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And least for both of us to be sitting there I got- done got a spanking for something you done did.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Uh, that- other than that used to be the grocery store here at- right here at- right beside the fire station sort of?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And it used to be a dance club  on what- on two fifty eight.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Um, not directly but I felt- that's my own personal feelings of what I could see what would just be here say because it could have been my thoughts.
",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,"Whether you stayed in Tarboro or Princeville, you all connected be at the same school.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"You know, I said one day I either wanna be a fireman or a police officer.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"You know, so I said well, uh, I could be a part of that, you know .
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"I don't remember any other flood other than just low level floods, you know, where you could walk in it, where it would be sometime like almost knee high, but as far as evacuating the whole town, I don't know more- I don't think we had a lot of those type floods.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"And I told 'em they could go ahead on and leave, thinking that we was gonna be back in a couple of hours.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"You know, so we realized then that we was um, not gonna be coming back, you know, for awhile.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"You know, so if they see the water, Gonna be  in danger.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"We had quite a few stay a little too long and they had to be rescued by uh, Army helicopter.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Just guessing between the house and the mailbox, using the mailbox as a guide and knowing where the road sposta be.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"Yeah guessing where the road should be.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"After uh, notifying the fire marshal, uh, he said that help was coming but it was gonna be several hours getting here with the um, National Guard, I guess.
",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"We hope that it be true.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1,"You know, I think that would be the key.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"Yeah, you know, the risk will still be there, but it just old conveniency.
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"And I don't know if that's mental or what but um, if I weren't from Princeville and visit here I'll be more appreciative that fact that I'm here in the- in the oldest town in America- black town and so you know but to know that now I grew up in this area and I'm part of this area now I appreciate it even more.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You know, we wanna be able to run our own town and handle our own business like that.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You know, but um, you either wanna be a part of the team, or you just wait for the team.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"The problem must be removed.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"You know, but sometime when your hands are tied, based on finances or based on uh, situations going on, sometime you may think this should be top priority but the town administration see that this is top priority.
",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"And sometime people need just be more educated and sometime most of the g- people in this community if you just talk with them, and give 'em a chance to just get off some steam.
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"You'd be surprised what kind of results you get from it.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"You know, people don't- in Princeville don't like to be kept in the dark.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"There are uh, uh, they seem to be - people seem to wanna move to Princeville instead of out of Princeville.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"You know so the - To be in Princeville I guess is sort of a chance to a certain level anyway.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"They want just come back home to  You know, so uh, uh, they knew the risk, has been and c- and could be, but we just talking about I live here.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"So their roots, they just they wanna be here.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Sara Lee, that- I mean, that's- that's seem to be a household name around here, you know, Sara Lee.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"You know, you have to be around here.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"If you don't, you- you won't be long.
",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-1,"You know I've seen some people draw pictures to me would- could be artists, but you know they don't pursue it.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"You know, and- and we need more leaders to be able to come in and pursue these kind of people to- to push 'em.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"We don't- uh- it's sad to say but I wouldn't wanna say it for the record but it just we're not pushing our youth as hard as we should be pushing our youth to do- to bring out that talent.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Well, I- I was in school and, um, I had taken, uh, management course, and one of my instructors uh, looked at me and said, you just have that pizazz to be a leader and not a follower.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"There used to be a ball park across from the old town hall, back over in the wooded area.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"I decided that when Krystel was gonna leave his mayorship I no longer wanted to be there.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"But see the hang up came because I had been calling the sheriff department inquiring about the water and they couldn't tell me anything or they wouldn't tell me anything  but nevertheless, I decided I had to do what had to be done, so neglecting myself, I leap from that chair in the office cause I was living in the apartment next to the office.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"And this was gonna still be my home.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1,"And I know- I knew too also that Princeville could not be Princeville any place else but here.
",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-1,"See you- they could tell us to move down the highway about eleven miles, eight miles or six miles or five miles, that wouldn't be Princeville.
",0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
-1,"I can remember right down here at this corner, there used to be a lumber yard.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"So this has to be Princeville.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"There used to be a big old gin house thing, like a building there that used to have a occupy- a s- it used to well, house a store.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"I think it's a little place down here called S- uh, Shiloh Farm Road and those places and it's gonna have the meaning to me that these landmarks have when you come up into Princeville and know what used to be here.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I was hoping he could be here today for you to talk to him, but you can come back always and talk with him.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"He says, realize now, you said you want the people to come back home, and you had to make the first move to show them they had to be strong and come back.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"But like I say- I kn- I know no place but Princeville and there's no place else for me to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"And so this is the reason that I above and aboard of all things have to be honest about decisions I make.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Uh, everybody's baggage should be about the same.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"She even almost gave the property to the church to be built there.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"That was uh, where the um, <ts founders area for Princeville, the town hall used to be there, there's an old picture down in the town uh, where you can see.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And there are pictures, there has to be pictures in the town hall I think now.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And where you come in from over town coming around the curve, there- years ago it used to be um-  What was in there now?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Yeah that need to be torn.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"You talk to Danise Who he supposed to be?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Years ago she used to be a majorette in one of our high school bands.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"That would be good.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And the strangest thing, there used to be people like sitting on a corner on Main Street, and they used to call it Chris' corner, anybody can tell you that lived here years.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And we did health workshops for them, where we would bring in the health department and any type of resource area that would be needed.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"And some of them uh, like when growing up, you can just about tell you know, how a person's gonna turn out if you be with them for a while.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1,"I didn't think it was gonna be like this, you know.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"I mean he would come down and volunteer and help us every month, he was be there.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1,"Uh, positions that would be needed, we had already put that down.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"You know, how would uh, this person be uh, advised, and what kind of training you know, this person need.
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-1,"And um, the, uh, copy of this uh, should be at the town hall now.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Because I saw there was change need to be made.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I don't mean to take uh, credit of everything, but if it's not going right, I'm not gonna be a part of it.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"And uh, I'm a very strong stickler about people not doing things the way they supposed to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Because there's still a lot of work need to be done.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And keep everything in place like it's supposed to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Because I know you've heard it, just like everybody say it's been a lot of dissension going on that wasn't needing to be.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"If you go down Neville Street, make a left, and the row of houses on your left well it's supposed to be across from there, additional housing.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"It used to be a store there um, convenience store and gas station.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Their names will not be public.
",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"You d- you- even though we might be a little country hick town but we still want a nice place to live you know, and live comfortably in- in the community where you stay, you don't wanna see that.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,"Instead of moving away, you know, they rather be here.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
